1614528730;34.7
1614529007;35.2
1614530775;34.7
1614534368;36.3
1614537968;36.3
1614541568;36.9
1614545169;37.9
1614573969;35.8
1614577568;35.8
1614581169;34.7
1614584768;34.7
1614588369;35.8
1614591969;35.8
1614595568;35.8
1614599168;35.2
1614602769;36.9
1614606369;35.2
1614609969;36.3
1614613568;37.9
1616611451000;67
1616611476000;70
